tweet,label,label_name,cleaned_text
"@user Chineke daalu. Nwa bialu uwa, nno ije. I ga adi k'echi n'echi adi agwu agwu Igbuo n'aka nri, I g'egbu na mma, igbuo n'aka ekpe,I g'egbu na mma. Eke,Orie,afo,nkwo, ahia n'ano di n'Igbo ga ehutelu gi aku n'uba",0,negative,"Chineke daalu. Nwa bialu uwa, nno ije. I ga adi k'echi n'echi adi agwu agwu Igbuo n'aka nri, I g'egbu na mma, igbuo n'aka ekpe,I g'egbu na mma. Eke,Orie,afo,nkwo, ahia n'ano di n'Igbo ga ehutelu gi aku n'uba"
"Deeemee...osodieme,oooya ka ina ekwu...jisie Ike Maama,ihe Chukwu dere,odewo y..Her excellency,you must answer... https://t.co/ona0WxQqrz",0,negative,"Deeemee...osodieme,oooya ka ina ekwu...jisie Ike Maama,ihe Chukwu dere,odewo y..Her excellency,you must answer..."
@user asa. Nwanyi oma😍😍,0,negative,asa. Nwanyi oma😍😍
@user Ekwueme Oloro ihe loro enyi Agu n'eche mba Osimiri atata Ama ama amasighi amasi Isi iyi nke ndu Odogwu akataka Igodo Ji ndu Odum nke ebo Juda Nwanne nke otu Onye Ozo piata piata n'elu ogwu Ebube Dike,0,negative,Ekwueme Oloro ihe loro enyi Agu n'eche mba Osimiri atata Ama ama amasighi amasi Isi iyi nke ndu Odogwu akataka Igodo Ji ndu Odum nke ebo Juda Nwanne nke otu Onye Ozo piata piata n'elu ogwu Ebube Dike
@user A dị m mma,0,negative,A dị m mma
Chim di ebube!!!!,0,negative,Chim di ebube!!!!
@user Huge congrats nwoke ọma. Jisike.,0,negative,Huge congrats nwoke ọma. Jisike.
Soon! Kai Ihe oma makwaranu nma! https://t.co/pAjkL381fg,0,negative,Soon! Kai Ihe oma makwaranu nma!
@user nsogbu Adiro ezigbo nwa,0,negative,nsogbu Adiro ezigbo nwa
@user Anuruma m ji eme ọnụ! https://t.co/bz2f6jdCXP,0,negative,Anuruma m ji eme ọnụ!
@user Inwero nsogbu ma ncha,0,negative,Inwero nsogbu ma ncha
@user @user @user @user @user @user @user @user @user @user @user Ndewo Nwanyi oma,0,negative,Ndewo Nwanyi oma
🎶🎶🎶🎶 #PRAISE I'm living an Upward Life oh Upward Life oh Onye n'eme mma nara ekele Onye n'eme mma nara otito #ThelovechannelsNG #Sundays@user #GRATEFULNESS,0,negative,🎶🎶🎶🎶 PRAISE I'm living an Upward Life oh Upward Life oh Onye n'eme mma nara ekele Onye n'eme mma nara otito ThelovechannelsNG Sundays GRATEFULNESS
#igboamaka #igbogaadị #Igbobụdachịị igbo ka anyị ji eme ngala. igbo kajalụ akaja. Ezigbo nwafọ igbo ka m bụ. https://t.co/5oArdu2JOO,0,negative,igboamaka igbogaadị Igbobụdachịị igbo ka anyị ji eme ngala. igbo kajalụ akaja. Ezigbo nwafọ igbo ka m bụ.
UnaDeyListenTo: chukwu agozigo gi - @user #ToToRiExpress with @user @user + @user,0,negative,UnaDeyListenTo: chukwu agozigo gi - ToToRiExpress with +
Nara ekele m jiri bia Onye di nso! #GoodMorningEnugu #GoodMorningEnugu2018 @user,0,negative,Nara ekele m jiri bia Onye di nso! GoodMorningEnugu GoodMorningEnugu
We celebrate you: Ibrahim Zanna Amina Ijeoma Emezie-Ezigbo Ijeoma Nwagwu Ijeoma Ubosi Ikeolu Biobaku Ime Enang Inimfon Etuk Iroghama Ogbeifun Isoken Ogiemwonyi Izobe Spiff Jessy Eni Joycee Awosika Juliet Ehimuan-Chiazor Juliet Emudianughe Jummai Logun Jumoke Oduwole https://t.co/HmRAHZXXY5,0,negative,We celebrate you: Ibrahim Zanna Amina Ijeoma Emezie-Ezigbo Ijeoma Nwagwu Ijeoma Ubosi Ikeolu Biobaku Ime Enang Inimfon Etuk Iroghama Ogbeifun Isoken Ogiemwonyi Izobe Spiff Jessy Eni Joycee Awosika Juliet Ehimuan-Chiazor Juliet Emudianughe Jummai Logun Jumoke Oduwole
@user Ano m nso Na aka nri chukwu. #2,0,negative,Ano m nso Na aka nri chukwu.
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Eze, ekele m gi!",0,negative,"Eze, ekele m gi!"
#NP Nwata Di Nma || @user ft @user #UrbanRadioEnugu #UrbanWeekend with @user #HappyBirthdayEnugu https://t.co/uHkI7Mc41n,0,negative,NP Nwata Di Nma || ft UrbanRadioEnugu UrbanWeekend with HappyBirthdayEnugu
"@user Nwaanyi ọma, dalụ rinne 😘😘😘",0,negative,"Nwaanyi ọma, dalụ rinne 😘😘😘"
Chineke nna eme gokwa nwa ogbenye EZEGE! 🙌,0,negative,Chineke nna eme gokwa nwa ogbenye EZEGE! 🙌
@user @user @user Anu kporo nku na eju onu,0,negative,Anu kporo nku na eju onu
Ututu OMA Nwanyi oma https://t.co/HnBCoWTRwz,0,negative,Ututu OMA Nwanyi oma
"@user @user @user @user Daalu, nwanem di ukwu",0,negative,"Daalu, nwanem di ukwu"
The CHUKWU AGOZIGO Gi Video&gt;&gt;&gt;&gt; iLLBLISS&gt;&gt;&gt;&gt;https://t.co/qPhBSjXJy1,0,negative,The CHUKWU AGOZIGO Gi Video&gt;&gt;&gt;&gt; iLLBLISS&gt;&gt;&gt;&gt;
"@user Odogwu! Odogwu ! Onye OMA nke nwuru n'obe (2x), masta m eh! Ude gi na ede ewo , Emma ! Emma!..... Track name, I think it's Emmanuel. Marketed by Gozmok production. Lol. Otegokwa aka.",0,negative,"Odogwu! Odogwu ! Onye OMA nke nwuru n'obe (x), masta m eh! Ude gi na ede ewo , Emma ! Emma!..... Track name, I think it's Emmanuel. Marketed by Gozmok production. Lol. Otegokwa aka."
The queen 👑 has said it all !! Mercy Nwa Mara Mma anyi fu gi na anya❤ https://t.co/oblyK4NjMw,0,negative,The queen 👑 has said it all !! Mercy Nwa Mara Mma anyi fu gi na anya❤
@user Chai! Nnukwu Mmanwu at his Owerri home. Dede ekelem🙌,0,negative,Chai! Nnukwu Mmanwu at his Owerri home. Dede ekelem🙌
@user Yup! SwiftKey. Download it Enable it Download Igbo Language Ka Chineke mezuo okwu ya Daalụ,0,negative,Yup! SwiftKey. Download it Enable it Download Igbo Language Ka Chineke mezuo okwu ya Daalụ
@user Chukwu gozi gi nna😘,0,negative,Chukwu gozi gi nna😘
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ọnyem ịdị ike 👊👍🙌,0,negative,Ọnyem ịdị ike 👊👍🙌
Onye Amara na Onye ezi omume ka jehova bu;e chineke anyi nwere obi ebere @user @user @user @user ututuoma nu,0,negative,Onye Amara na Onye ezi omume ka jehova bu;e chineke anyi nwere obi ebere ututuoma nu
@user A dị m mma☺️☺️,0,negative,A dị m mma☺️☺️
@user Ụtụtụ🙋‍♂️ ọma Nwanyị ọma 😘,0,negative,Ụtụtụ🙋‍♂️ ọma Nwanyị ọma 😘
"@user 😂😂😂 nsogbu adirọ nna, anyị nọ ya",0,negative,"😂😂😂 nsogbu adirọ nna, anyị nọ ya"
"I bu Chineke, I bughi madu, okwu gi nile bu eziokwu🙏🏾",0,negative,"I bu Chineke, I bughi madu, okwu gi nile bu eziokwu🙏🏾"
@user Ahịa dị mma.,0,negative,Ahịa dị mma.
"Igbo kwenu!! Igbo na-asị na ọ bụ ọha nwe mmadụ, mmadụ anaghị enwe ọha ma ncha. Anyị na-asị na taa bụ ahịa Nkwọ ga-abụrụ anyị ụbọchị ọma...Iseee. #NjirimaraIgbo ORU-OWERE FESTIVAL Oru-Owere festival is a festival celebrated annually by the people of the five https://t.co/Ko9zWGuRoR",0,negative,"Igbo kwenu!! Igbo na-asị na ọ bụ ọha nwe mmadụ, mmadụ anaghị enwe ọha ma ncha. Anyị na-asị na taa bụ ahịa Nkwọ ga-abụrụ anyị ụbọchị ọma...Iseee. NjirimaraIgbo ORU-OWERE FESTIVAL Oru-Owere festival is a festival celebrated annually by the people of the five"
@user Eze Igbo nke mbu na-igbo nile @user #manofsteel 🍾🍷🍷,0,negative,Eze Igbo nke mbu na-igbo nile manofsteel 🍾🍷🍷
Nwa aba to the world. Chineke gozie anyi. Aku elisi elisi ka anyi choro na aka chukwu. I tap into your blessing sir https://t.co/jxk1PPSS7n,0,negative,Nwa aba to the world. Chineke gozie anyi. Aku elisi elisi ka anyi choro na aka chukwu. I tap into your blessing sir
@user @user Get a room umu Chineke😒,0,negative,Get a room umu Chineke😒
I bụ Chukwu Ị bụghị mmadụ(You are God You're not man) I bụ Chukwu Ị bụghị mmadụ I bụ Chukwu https://t.co/oAc2oD922u #Worship #SweetPsalmists,0,negative,I bụ Chukwu Ị bụghị mmadụ(You are God You're not man) I bụ Chukwu Ị bụghị mmadụ I bụ Chukwu Worship SweetPsalmists
Heyyyyyy. Nwata mara mma n'ese okwu😍😍😍😍 https://t.co/UJgVCHgDJd,0,negative,Heyyyyyy. Nwata mara mma n'ese okwu😍😍😍😍
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user 😂😂😂😂😂 Anyi Ego! Arim sharp! Ubochi taa maara gi mma oo!,0,negative,😂😂😂😂😂 Anyi Ego! Arim sharp! Ubochi taa maara gi mma oo!
@user Jesus bu Odogwu kachasi odogwu,0,negative,Jesus bu Odogwu kachasi odogwu
Up and thankful. Ututu oma ndi oma. Emesiere!,0,negative,Up and thankful. Ututu oma ndi oma. Emesiere!
@user Udo dikwara gi onyem,0,negative,Udo dikwara gi onyem
@user Akwaugo!! Asa eji eje mba!! 😍😍,0,negative,Akwaugo!! Asa eji eje mba!! 😍😍
"Wow. Just, wow. Kudos Nnedi. Jide nke Ị ji https://t.co/zrslJX7XMq",0,negative,"Wow. Just, wow. Kudos Nnedi. Jide nke Ị ji"
"@user @user Nwanyi oma, daalụ",0,negative,"Nwanyi oma, daalụ"
@user bu Ezigbo Alobam😍 https://t.co/NvRQHwdTN1,0,negative,bu Ezigbo Alobam😍
Good morning umu nnem.,0,negative,Good morning umu nnem.
"O gaghi eme m n’onu ikpere Chineke onye ahu mere ndu foro m ooo, o gaghi eme m n’onu 🎼🎼🎼🎼🎼",0,negative,"O gaghi eme m n’onu ikpere Chineke onye ahu mere ndu foro m ooo, o gaghi eme m n’onu 🎼🎼🎼🎼🎼"
Ada mmadu Asa STAR GIRL https://t.co/fDJt6knTiK,0,negative,Ada mmadu Asa STAR GIRL
Ututu oma nu umu ibe. Onye anwuna....ibe ya efuna... Nke onye chiri ya zelu.,0,negative,Ututu oma nu umu ibe. Onye anwuna....ibe ya efuna... Nke onye chiri ya zelu.
"I love the way Anambra men hail themselves. Odogwu na Ojoto, eze ndi eze na Malay, Obosi 1 of obosi, Ikuku oma na Oriefite, Chi biaya na Uruagu, Mike full stop na Ozubulu.",0,negative,"I love the way Anambra men hail themselves. Odogwu na Ojoto, eze ndi eze na Malay, Obosi of obosi, Ikuku oma na Oriefite, Chi biaya na Uruagu, Mike full stop na Ozubulu."
@user Nwannem Spirit kedu? Jisike na'oru.,0,negative,Nwannem Spirit kedu? Jisike na'oru.
@user @user @user @user @user @user 👏👏👏Nwa afọ Daalụ,0,negative,👏👏👏Nwa afọ Daalụ
"@user @user You tried but it's Kedu? O di mma, Kedu maka nna gi? Daalu!",0,negative,"You tried but it's Kedu? O di mma, Kedu maka nna gi? Daalu!"
@user Enyi m jiri aka’m metara onwe’m...😘😘😘,0,negative,Enyi m jiri aka’m metara onwe’m...😘😘😘
Onye Ubiam adighi aza Omere-okachie.. Onye n’enwegi ego adighi acho ‘change’ cha cha Onye Ife na-agara nke oma adighi eje bee dibia igba afa!! Elu uwa bu onye ozuru... Ya emee Good morning my people #igbotwittercommunity,0,negative,Onye Ubiam adighi aza Omere-okachie.. Onye n’enwegi ego adighi acho ‘change’ cha cha Onye Ife na-agara nke oma adighi eje bee dibia igba afa!! Elu uwa bu onye ozuru... Ya emee Good morning my people igbotwittercommunity
Happy birthday @user Ebe ka ona akpotu biko?,0,negative,Happy birthday Ebe ka ona akpotu biko?
Jisike Nwafo Igbo ji eme one @user God's Grace https://t.co/oVyR0B0q6M,0,negative,Jisike Nwafo Igbo ji eme one God's Grace
"@user Happy birthday Ada ru oha mma... Ka Chukwu mezie okwu na ndu gi, nye gi di ru mma nwere obi Chineke, ma ogologo ndu na ahu ike, Amim",0,negative,"Happy birthday Ada ru oha mma... Ka Chukwu mezie okwu na ndu gi, nye gi di ru mma nwere obi Chineke, ma ogologo ndu na ahu ike, Amim"
#NowPlaying🎶 Ihe oma si gi n'obi @user @user @user on #Ogendigbo📻 ~🎧https://t.co/SnHqavzjKh,0,negative,NowPlaying🎶 Ihe oma si gi n'obi on Ogendigbo📻 ~🎧
@user @user @user @user @user @user Ngwanu. Udo dịrị gi,0,negative,Ngwanu. Udo dịrị gi
@user @user @user @user @user #Odogwu @user ✊! Chukwugozie gi Nwanne m 🙏,0,negative,Odogwu ✊! Chukwugozie gi Nwanne m 🙏
"Eje ana bụ isi ije. Chukwu biko nye Ụmụ Igbo nile ga-eje njem ekeresimesi amara ụzọ ije, anyị arịọ gị 🙏",0,negative,"Eje ana bụ isi ije. Chukwu biko nye Ụmụ Igbo nile ga-eje njem ekeresimesi amara ụzọ ije, anyị arịọ gị 🙏"
"Sonia onyeoma, onye Chukwu tinye extra ngozi😍😍😍😍😍",0,negative,"Sonia onyeoma, onye Chukwu tinye extra ngozi😍😍😍😍😍"
Agu ndi Igbo ji eme onu. https://t.co/2lTM6OLnh6,0,negative,Agu ndi Igbo ji eme onu.
"@user Ebuuuuu! i ma nu ro nwoke??????????? Wow!!! Chukwu biko nyelum omalicha nwa ezigbo di ga eku ya ka akwa, ma fu ya n’anya ka Jesu Kristi si fu anyi anya...👏👏👏👍👍👍👊👊👊",0,negative,"Ebuuuuu! i ma nu ro nwoke??????????? Wow!!! Chukwu biko nyelum omalicha nwa ezigbo di ga eku ya ka akwa, ma fu ya n’anya ka Jesu Kristi si fu anyi anya...👏👏👏👍👍👍👊👊👊"
@user Nwoke oma idi sharp! 💪,0,negative,Nwoke oma idi sharp! 💪
"@user Kelenu Jihovah n'ihi na odinma, n'ihi na ruo mgbe ebighiebi ka ebere ya di",0,negative,"Kelenu Jihovah n'ihi na odinma, n'ihi na ruo mgbe ebighiebi ka ebere ya di"
@user Welu ndu gi nyefe na Jesus tonight,0,negative,Welu ndu gi nyefe na Jesus tonight
Asampete Nwayi oma ❤️🍫 #AbujaTwitterCommunity https://t.co/e2u0KZDfa1,0,negative,Asampete Nwayi oma ❤️🍫 AbujaTwitterCommunity
@user @user Ndewo ada mmadụ Maka nkwado gị ị hụ na asụsụ Igbo anwụghị. A hụrụ m ọrụ ị na-arụ n'anya. Asụsụ Igbo agaghị anwụ,0,negative,Ndewo ada mmadụ Maka nkwado gị ị hụ na asụsụ Igbo anwụghị. A hụrụ m ọrụ ị na-arụ n'anya. Asụsụ Igbo agaghị anwụ
"It's over. Freedom at last. Congrats Sir Emeka Ihedioha Governor-elect, Imo State. Ndi Imo ekele'm Unu. https://t.co/VgPRifuivG",0,negative,"It's over. Freedom at last. Congrats Sir Emeka Ihedioha Governor-elect, Imo State. Ndi Imo ekele'm Unu."
"@user @user @user @user @user @user @user @user @user @user @user @user Ụwa bụ ndọlị ndọlị.........nwanne m ebe ọbụna I nọ biko jisie ike.......nwantịtị oge, ọ ga-adị mma",0,negative,"Ụwa bụ ndọlị ndọlị.........nwanne m ebe ọbụna I nọ biko jisie ike.......nwantịtị oge, ọ ga-adị mma"
"@user Onye aghana nwanne ya, urioma!",0,negative,"Onye aghana nwanne ya, urioma!"
@user @user Nna Life di uso...Asaba amaka,0,negative,Nna Life di uso...Asaba amaka
@user @user @user @user @user Just negodu umu omalicha ube oyibo 🤤🤤🤤🤤🤤🤤,0,negative,Just negodu umu omalicha ube oyibo 🤤🤤🤤🤤🤤🤤
✅JEE NKE OMA DEM GRE👌EZIGBO AMADU😎 https://t.co/Qa7VwCeVdo,0,negative,✅JEE NKE OMA DEM GRE👌EZIGBO AMADU😎
Ada Oma ndi Igbo ji eme onu Jax in @user Styled by Nobs https://t.co/lxBfb8AlWw,0,negative,Ada Oma ndi Igbo ji eme onu Jax in Styled by Nobs
@user Nwanyị ọma kfb,0,negative,Nwanyị ọma kfb
🤣🤣🤣🤣🤣ok nwoke oma https://t.co/aStDWX2TnR,0,negative,🤣🤣🤣🤣🤣ok nwoke oma
Chukwu Agozigo Gi🔥🔥🔥🔥🔥,0,negative,Chukwu Agozigo Gi🔥🔥🔥🔥🔥
"Imela, Imela Okaka, Onyekeruwa Imela, Imela Eze mo X2 Onyedikagi (Who is like You?) Ekene diri gi Onye ne mema (He who does good) Onyedikagi (Who is like You?) Ekene diri gi (All Glory belongs to You) 🎶🎵🎶🎵 #GlobalImpactNG #DoublePraise",0,negative,"Imela, Imela Okaka, Onyekeruwa Imela, Imela Eze mo X Onyedikagi (Who is like You?) Ekene diri gi Onye ne mema (He who does good) Onyedikagi (Who is like You?) Ekene diri gi (All Glory belongs to You) 🎶🎵🎶🎵 GlobalImpactNG DoublePraise"
@user @user Ada I na enwu oku. Congratulations baby,0,negative,Ada I na enwu oku. Congratulations baby
@user N'ezie nne'm oma...😘😘,0,negative,N'ezie nne'm oma...😘😘
Nnem ọ ga adịrị gị na mma. Daalụ nke ukwuu! Chukwuokikeabịama butere gị ụzọ ma kpeere gị azụ. Iseeeeee Ada Igbo nile ka ịbụ!✊🍾 https://t.co/ulaejSNKVt,0,negative,Nnem ọ ga adịrị gị na mma. Daalụ nke ukwuu! Chukwuokikeabịama butere gị ụzọ ma kpeere gị azụ. Iseeeeee Ada Igbo nile ka ịbụ!✊🍾
"#TWHSITT ♫obuli wo m, elu higher higher♫ @user",0,negative,"TWHSITT ♫obuli wo m, elu higher higher♫"
@user @user Ịbụ ezigbo mmadụ nnam 🙌,0,negative,Ịbụ ezigbo mmadụ nnam 🙌
Happy birthday my igbo brother @user ! Olisa bi n'igwe chekwa gi nke Oma!,0,negative,Happy birthday my igbo brother ! Olisa bi n'igwe chekwa gi nke Oma!
Owum oo. Daalu nu Ezigbote mmadu 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/w3JSPlxK1H,0,negative,Owum oo. Daalu nu Ezigbote mmadu 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
"@user 😂😂😂 Ibu agu nwanyi nw, ego gi bu oshimiri ata ata.",0,negative,"😂😂😂 Ibu agu nwanyi nw, ego gi bu oshimiri ata ata."
@user Nwa nke a bụ kpo kpo,0,negative,Nwa nke a bụ kpo kpo
🎵 🎵 Ewerem chukwu di nma 🎵 🎵 #CostumeSunday #DignifiedPraise #TheDoves,0,negative,🎵 🎵 Ewerem chukwu di nma 🎵 🎵 CostumeSunday DignifiedPraise TheDoves
Ụtụtụ ọma Igbo nwe mmadụ... Ka ụbọchị taa mara anyị mma... https://t.co/lRt3uvGd9L,0,negative,Ụtụtụ ọma Igbo nwe mmadụ... Ka ụbọchị taa mara anyị mma...
YouDeyFlenjor: Onye dika gi 🎧 #sunny #MakeEBetterForYou 🔛📻w @user,0,negative,YouDeyFlenjor: Onye dika gi 🎧 sunny MakeEBetterForYou 🔛📻w
"Happy B-Day Nwanyi oma... Ka Chukwu Gozie gi, gba gi Ume... 🙏 https://t.co/cZyxUchW1E",0,negative,"Happy B-Day Nwanyi oma... Ka Chukwu Gozie gi, gba gi Ume... 🙏"
🎵Chineme mma Chinaza m epere Chidin ma Chinaza njo Chi bu udo Chineke oma Chi obi oma🎵 #Offering #GiftedHands #FHlive,0,negative,🎵Chineme mma Chinaza m epere Chidin ma Chinaza njo Chi bu udo Chineke oma Chi obi oma🎵 Offering GiftedHands FHlive
"@user Nwannem, ekelem gi. I bụghi mgbada tata. I celebrate you Sir.",0,negative,"Nwannem, ekelem gi. I bụghi mgbada tata. I celebrate you Sir."
@user Nwanne I dị nwa 'sharp'. Ka m gwa gi😁,0,negative,Nwanne I dị nwa 'sharp'. Ka m gwa gi😁
"Igbo Amaka, chukwu gozie Umuigbo n'ile no ebe di iche iche 🙏, Isee! #IgboTwitterHangout #IgboAmaka #KuziereHaIgbo!",0,negative,"Igbo Amaka, chukwu gozie Umuigbo n'ile no ebe di iche iche 🙏, Isee! IgboTwitterHangout IgboAmaka KuziereHaIgbo!"
#NP: Chukwu agozigo gi - @user on the #SundayChilloutZone with @user @user #ChillingwithRani,0,negative,NP: Chukwu agozigo gi - on the SundayChilloutZone with ChillingwithRani
Happy birthday Nnayi Pete Edochie. Chukwu Gozie gi.,0,negative,Happy birthday Nnayi Pete Edochie. Chukwu Gozie gi.
Nnukwu Ada enwerokwa exchange biko 😂😂😂😂 https://t.co/Vb5JIDVh2c,0,negative,Nnukwu Ada enwerokwa exchange biko 😂😂😂😂
#Np ▶️agam enye gi ekele @user On #gospelplanet W/ @user 101.1📻🇳🇬😇 https://t.co/wBsmlQzLKP,0,negative,Np ▶️agam enye gi ekele On gospelplanet W/ .📻🇳🇬😇
#SundayAtTheRhythm w/ @user #NowOnAir Obodo Bu Igwe - @user #EasySunday,0,negative,SundayAtTheRhythm w/ NowOnAir Obodo Bu Igwe - EasySunday
Happy birthday oga Charlie @user Chukwu gọzie gị,0,negative,Happy birthday oga Charlie Chukwu gọzie gị
@user Marriage. Chukwu zoba kwa ndị ya.,0,negative,Marriage. Chukwu zoba kwa ndị ya.
@user @user @user Uche gị dị ya ofuma🤣🤣🤣,0,negative,Uche gị dị ya ofuma🤣🤣🤣
Wande coal Dey sing abeg! Chai! Egwu nwere uru https://t.co/YJ86wOmzMY,0,negative,Wande coal Dey sing abeg! Chai! Egwu nwere uru
"@user Happy Birthday, Dị ọkpara Anambra 🙌🏾",0,negative,"Happy Birthday, Dị ọkpara Anambra 🙌🏾"
@user Doc Odi egwu ooooo. Happy Independent Sir.,0,negative,Doc Odi egwu ooooo. Happy Independent Sir.
"Singing: Chukwu Oma, Onye Oma nna #CallingUntoTheDeep #HolyCommunion @user @user @user @user",0,negative,"Singing: Chukwu Oma, Onye Oma nna CallingUntoTheDeep HolyCommunion"
Chineke onye obi ebele!!! Unu n'eme ncha ebe a! Chaaai! https://t.co/MFoYxw3MUm,0,negative,Chineke onye obi ebele!!! Unu n'eme ncha ebe a! Chaaai!
Ibu Chukwu Ibu gi madu o Ibu Chukwu Ibu gi madu o Na You be God Almighty God You no be man o #HODService #SUNDAYPRAISEJAM #Worship,0,negative,Ibu Chukwu Ibu gi madu o Ibu Chukwu Ibu gi madu o Na You be God Almighty God You no be man o HODService SUNDAYPRAISEJAM Worship
@user Ezigbo nwa oma osiso shey? 🤔,0,negative,Ezigbo nwa oma osiso shey? 🤔
@user @user Nsogbu adiro. Ṅaa gboo,0,negative,Nsogbu adiro. Ṅaa gboo
🎵Ibu Chukwu Ibu gima ndu..🎵 #Worship #TheDoves #CommunionService,0,negative,🎵Ibu Chukwu Ibu gima ndu..🎵 Worship TheDoves CommunionService
@user Nnakenyi nke mbu na mbu na Okija. Akam di n'enu.,0,negative,Nnakenyi nke mbu na mbu na Okija. Akam di n'enu.
Chineke di amaka! ❤️ https://t.co/zJbkzUyA47,0,negative,Chineke di amaka! ❤️
Okwu kwe anyi di na ime Jesus https://t.co/tXvzAkWhTn,0,negative,Okwu kwe anyi di na ime Jesus
@user Nnọọ ezigbo mmadụ,0,negative,Nnọọ ezigbo mmadụ
@user @user @user @user @user @user @user @user @user @user @user Nnem jisikwa ike oo,0,negative,Nnem jisikwa ike oo
"@user happy birthday Nwanyi OMA! Ogadirigi na nma na ututu, ehihie nakwa n'abali.",0,negative,"happy birthday Nwanyi OMA! Ogadirigi na nma na ututu, ehihie nakwa n'abali."
"@user @user Ekele ya nke omere, omekwa uzo X2 Abu utito di m noo onu, obi añuri kam ji Abu ya",0,negative,"Ekele ya nke omere, omekwa uzo X Abu utito di m noo onu, obi añuri kam ji Abu ya"
@user Nwanne carry on ni di godi sharp,0,negative,Nwanne carry on ni di godi sharp
@user @user @user @user @user Chi Okike chebe gị n'ụtụtụ ma n'ehihie ndụ gị,0,negative,Chi Okike chebe gị n'ụtụtụ ma n'ehihie ndụ gị
Happy Birthday to Nwoke Di Mma Na-Eme Mma... @user Ọnwa n'Ọka-Etiti. Igbo Zuo Igbo Erie. Daalụ Nna. Ihe gi nile ga na-eje nke ọma. D'ejeee oooooo,0,negative,Happy Birthday to Nwoke Di Mma Na-Eme Mma... Ọnwa n'Ọka-Etiti. Igbo Zuo Igbo Erie. Daalụ Nna. Ihe gi nile ga na-eje nke ọma. D'ejeee oooooo
"@user Nna ọma, ka ọ boo.😘😘",0,negative,"Nna ọma, ka ọ boo.😘😘"
@user Oku eligwe repiakwa Unu nile na aha Jesus! Amen,0,negative,Oku eligwe repiakwa Unu nile na aha Jesus! Amen
@user Daalụ Ezi nwafọ. Nna gị mụrụ gị. Ya gaziere gị nnukwu mmadụ. @user follow the tweet up.,0,negative,Daalụ Ezi nwafọ. Nna gị mụrụ gị. Ya gaziere gị nnukwu mmadụ. follow the tweet up.
@user Nwoke di uto.,0,negative,Nwoke di uto.
@user @user Chukwu okike onye abiama o!! Biko ka odi ka isiri kwuo,0,negative,Chukwu okike onye abiama o!! Biko ka odi ka isiri kwuo
@user @user @user Ife di na Nnewi o...ndi ezigbo ya,0,negative,Ife di na Nnewi o...ndi ezigbo ya
@user @user @user @user @user @user @user @user Daalụ onye m.,0,negative,Daalụ onye m.
"#JPlayed Meta Onye Di Nma Enyi by Show Promoter #IgboHighlifeRequest with Nwachinemerie, Adan'liUkwuAnu #1047SMAFM https://t.co/HtQhxOqgpu",0,negative,"JPlayed Meta Onye Di Nma Enyi by Show Promoter IgboHighlifeRequest with Nwachinemerie, Adan'liUkwuAnu SMAFM"
Chukwu gozie gi rinne https://t.co/JEB4oyUETl,0,negative,Chukwu gozie gi rinne
@user Daalu nwanyi oma ❤️,0,negative,Daalu nwanyi oma ❤️
@user @user Nne ọ 😁 ina enyem joy mgbe niine. Daalụ,0,negative,Nne ọ 😁 ina enyem joy mgbe niine. Daalụ
@user @user Onye nwe anyi gbaa gi ume. Were ni m mere nke ato Ka I were dizie Ngozi na etiti umu nwoke ato,0,negative,Onye nwe anyi gbaa gi ume. Were ni m mere nke ato Ka I were dizie Ngozi na etiti umu nwoke ato
"Chukwu Nna, bikonu gozie aka'orum You know am really trying my best. Practically in a relationship with this my business @user. Bikonu, abum ezigbo Nwa gi Ogechukwukamma Obiudu. 🙏❤",0,negative,"Chukwu Nna, bikonu gozie aka'orum You know am really trying my best. Practically in a relationship with this my business . Bikonu, abum ezigbo Nwa gi Ogechukwukamma Obiudu. 🙏❤"
🎵Chineke Di Mma🎵#Worship @user @user @user @user @user @user @user @user @user @user,0,negative,🎵Chineke Di Mma🎵Worship
@user @user @user @user @user @user @user @user @user @user 😁😁😁 dabby wu nwa afo oooo,0,negative,😁😁😁 dabby wu nwa afo oooo
@user @user @user Onye ajụjụ adịghị efu ụzọ. Daalụ,0,negative,Onye ajụjụ adịghị efu ụzọ. Daalụ
"Happy birthday Ike Obosi, chukwu nonyere gi https://t.co/ipOeRSKz0n",0,negative,"Happy birthday Ike Obosi, chukwu nonyere gi"
@user Looooool ọkwa ma anyị nweya ezigbo governor ga arụ ụzọ,0,negative,Looooool ọkwa ma anyị nweya ezigbo governor ga arụ ụzọ
"@user Nsogbu adiro, akwu m chim eche gi",0,negative,"Nsogbu adiro, akwu m chim eche gi"
"Happy birthday nwanne mmadụ, ịga adị kà echi ma kà ná echi adịghị agwụ a gwụ 🙏👍🔥🔥🎂🎉🎉🎉 biri kwee ọ https://t.co/RDfZZWz6xv",0,negative,"Happy birthday nwanne mmadụ, ịga adị kà echi ma kà ná echi adịghị agwụ a gwụ 🙏👍🔥🔥🎂🎉🎉🎉 biri kwee ọ"
